key_0,IBOVESPA,ABEV3.SA,BTOW3.SA,B3SA3.SA,BBSE3.SA,BRML3.SA,BBDC3.SA,BBDC4.SA,BRAP4.SA,BBAS3.SA,BRKM5.SA,BRFS3.SA,CCRO3.SA,CMIG4.SA,HGTX3.SA,CIEL3.SA,COGN3.SA,CPLE6.SA,CSAN3.SA,CPFE3.SA,CVCB3.SA,CYRE3.SA,ECOR3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENBR3.SA,ENGI11.SA,ENEV3.SA,EGIE3.SA,EQTL3.SA
2018-03-28,83874.0,21.863264083862305,24.314979553222656,7.826592445373535,22.37995147705078,10.652706146240234,20.80410385131836,23.292634963989258,25.889297485351562,34.01603317260742,39.01353073120117,22.15999984741211,10.566256523132324,5.742061614990234,18.50088119506836,17.37281036376953,12.670220375061035,1.9935133457183838,9.391084671020508,20.243759155273438,57.964359283447266,11.659423828125,7.9762725830078125,17.12466812133789,19.306095123291016,21.284210205078125,10.678295135498047,31.615676879882812,3.4124999046325684,24.19719886779785,13.231643676757812
2018-03-29,85366.0,22.09272575378418,25.34292984008789,8.00351333618164,22.402915954589844,10.754247665405273,21.32517433166504,23.910058975219727,26.349515914916992,34.615020751953125,41.66999435424805,22.829999923706055,10.897541046142578,5.929075241088867,18.70020294189453,17.297557830810547,13.064064025878906,2.005819082260132,9.554506301879883,20.39110565185547,59.58539581298828,11.659423828125,8.11539363861084,17.03543472290039,19.147199630737305,21.433401107788086,10.79180908203125,32.21921157836914,3.299999952316284,24.5164852142334,13.167189598083496
2018-04-02,84666.0,21.890798568725586,24.641155242919922,7.943541049957275,21.99725914001465,10.560393333435059,20.793020248413086,23.690929412841797,26.75952911376953,33.956966400146484,40.4459342956543,22.920000076293945,10.58369255065918,5.755913734436035,18.12941551208496,17.09691619873047,12.958399772644043,1.99582040309906,9.354256629943848,20.1291561126709,57.95454025268555,11.682299613952637,7.698030471801758,16.97865104675293,18.75790023803711,21.184749603271484,10.767481803894043,32.21921157836914,3.382499933242798,24.097028732299805,13.14324951171875
2018-04-03,84623.0,22.21204948425293,25.204551696777344,7.931544303894043,21.714065551757812,10.523468971252441,21.084163665771484,23.9555721282959,26.67584991455078,33.50984191894531,40.12472915649414,23.149999618530273,10.57497501373291,5.811324596405029,18.165651321411133,17.130353927612305,12.699039459228516,2.003512144088745,9.345049858093262,20.202831268310547,56.20578384399414,11.407781600952148,7.874250411987305,17.278799057006836,19.139253616333008,21.483129501342773,10.662079811096191,31.569255828857422,3.4075000286102295,23.765213012695312,13.071428298950195
2018-04-04,84360.0,22.202869415283203,24.463241577148438,7.847584247589111,21.66048812866211,10.477314949035645,21.16957664489746,23.749059677124023,26.391353607177734,33.788246154785156,40.211544036865234,23.059999465942383,10.470357894897461,5.742061614990234,18.12035369873047,16.762500762939453,12.305196762084961,1.9981279373168945,9.275996208190918,20.071853637695312,56.34332275390625,11.179017066955566,8.0411958694458,17.53838539123535,19.782791137695312,21.164859771728516,10.743160247802734,31.225704193115234,3.4075000286102295,23.896690368652344,13.213229179382324
2018-04-05,85210.0,22.056015014648438,25.056289672851562,8.027504920959473,22.03553009033203,10.523468971252441,20.773021697998047,23.82234001159668,26.893407821655273,34.77531433105469,40.76714324951172,22.049999237060547,10.67087173461914,5.755913734436035,17.984451293945312,16.787582397460938,12.641404151916504,2.0188939571380615,9.177022933959961,20.17008399963379,56.98191452026367,11.59079360961914,8.319437980651855,18.130571365356445,20.418384552001953,21.652210235595703,11.219285011291504,30.91001319885254,3.424999952316284,24.184673309326172,13.351346015930176
2018-04-06,84820.0,21.340087890625,24.305095672607422,8.03950023651123,21.851839065551758,10.615781784057617,20.614408493041992,23.749059677124023,26.893407821655273,34.31974792480469,40.29835510253906,22.360000610351562,10.548821449279785,5.700501441955566,17.975391387939453,16.90462875366211,12.814309120178223,1.99197518825531,9.110272407531738,20.202831268310547,57.66962814331055,11.735679626464844,8.375085830688477,16.467586517333984,18.749954223632812,21.53285789489746,11.126705169677734,30.455041885375977,3.4375,23.921730041503906,13.152458190917969
2018-04-09,83307.0,21.376802444458008,24.581850051879883,7.856577396392822,21.775297164916992,10.560393333435059,19.6138916015625,22.849721908569336,26.94361114501953,33.07114028930664,40.715057373046875,21.360000610351562,10.487793922424316,5.561971187591553,17.495201110839844,17.09691619873047,12.71825122833252,1.9381382465362549,8.930736541748047,19.965436935424805,56.67735290527344,11.255270957946777,8.161767959594727,14.89383602142334,17.486717224121094,20.876428604125977,11.32028579711914,30.640745162963867,3.4124999046325684,23.665042877197266,13.075112342834473
2018-04-10,84510.0,21.844905853271484,24.305095672607422,7.8805694580078125,21.928377151489258,10.569624900817871,19.796911239624023,23.042917251586914,28.282428741455078,32.67462921142578,41.84362030029297,21.40999984741211,10.644718170166016,5.575824737548828,17.792787551879883,16.536767959594727,12.660615921020508,1.9627493619918823,8.956056594848633,20.055484771728516,57.02121353149414,11.262897491455078,8.208141326904297,15.429235458374023,18.328874588012695,22.27880096435547,12.023815155029297,31.559972763061523,3.424999952316284,24.10328483581543,13.259267807006836
2018-04-11,85246.0,21.890798568725586,24.226022720336914,7.96153450012207,21.599260330200195,10.541932106018066,20.284969329833984,23.582515716552734,28.215486526489258,32.944583892822266,41.48768615722656,22.540000915527344,10.67959213256836,5.686648845672607,17.856821060180664,16.46988868713379,13.160122871398926,2.015817642211914,9.312826156616211,19.9899959564209,57.21770477294922,11.102760314941406,8.430734634399414,15.16153621673584,18.392433166503906,23.163986206054688,11.788053512573242,31.337127685546875,3.4375,23.790254592895508,13.167189598083496
